,movieId,title,year,Comedy,rating
1840,5324,Life or Something Like It (2002),2002.0,True,621
1841,5326,"Frank McKlusky, C.I. (2002)",2002.0,True,16
1842,5334,Cadillac Man (1990),1990.0,True,465
1843,5335,"Coca-Cola Kid, The (1985)",1985.0,True,180
1844,5337,Delirious (1991),1991.0,True,265
1845,5339,Husbands and Wives (1992),1992.0,True,996
1846,5348,Hollywood Ending (2002),2002.0,True,541
1847,5351,Warm Water Under a Red Bridge (Akai hashi no shita no nurui mizu) (2001),2001.0,True,75
1848,5353,Butterflies Are Free (1972),1972.0,True,203
1849,5354,Cactus Flower (1969),1969.0,True,180
1850,5360,"Survivors, The (1983)",1983.0,True,105
1851,5363,"New Guy, The (2002)",2002.0,True,730
1852,5369,Big Bad Mama (1974),1974.0,True,74
1853,5370,Big Bad Mama II (1987),1987.0,True,41
1854,5375,"Harvey Girls, The (1946)",1946.0,True,138
1855,5377,About a Boy (2002),2002.0,True,9401
1856,5380,"Importance of Being Earnest, The (2002)",2002.0,True,1954
1857,5382,Every Which Way But Loose (1978),1978.0,True,592
1858,5392,Bus Stop (1956),1956.0,True,259
1859,5396,Let's Make Love (1960),1960.0,True,89
1860,5397,Monkey Business (1952),1952.0,True,232
1861,5401,Undercover Brother (2002),2002.0,True,1348
1862,5407,"Bûche, La (1999)",1999.0,True,34
1863,5412,"Villain, The (1979)",1979.0,True,81
1864,5414,Bad Company (2002),2002.0,True,831
1865,5415,Divine Secrets of the Ya-Ya Sisterhood (2002),2002.0,True,1353
1866,5416,Cherish (2002),2002.0,True,127
1867,5419,Scooby-Doo (2002),2002.0,True,2216
1868,5422,"Emperor's New Clothes, The (2001)",2001.0,True,249
1869,5427,Caveman (1981),1981.0,True,209
1870,5428,Cheech & Chong's The Corsican Brothers (1984),1984.0,True,339
1871,5431,Goin' South (1978),1978.0,True,142
1872,5436,"Horse's Mouth, The (1958)",1958.0,True,99
1873,5437,"Manhattan Project, The (1986)",1986.0,True,358
1874,5438,Men at Work (1990),1990.0,True,761
1875,5439,S.O.B. (1981),1981.0,True,184
1876,5442,V. I. Warshawski (1991),1991.0,True,406
1877,5443,Juwanna Mann (2002),2002.0,True,245
1878,5448,Hey Arnold! The Movie (2002),2002.0,True,177
1879,5449,Mr. Deeds (2002),2002.0,True,3184
1880,5450,Lovely & Amazing (2001),2001.0,True,637
1881,5451,Pumpkin (2002),2002.0,True,471
1882,5452,Look Who's Talking Now (1993),1993.0,True,2156
1883,5453,Lost in Yonkers (1993),1993.0,True,233
1884,5454,Mo' Money (1992),1992.0,True,337
1885,5455,"Object of Beauty, The (1991)",1991.0,True,84
1886,5456,Wagons East (1994),1994.0,True,197
1887,5458,Like Mike (2002),2002.0,True,386
1888,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),2002.0,True,9753
1889,5460,"Powerpuff Girls, The (2002)",2002.0,True,553
1890,5461,Me Without You (2001),2001.0,True,112
1891,5462,"Crocodile Hunter: Collision Course, The (2002)",2002.0,True,381
1892,5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),2001.0,True,185
1893,5467,Never Again (2001),2001.0,True,48
1894,5469,Grand Theft Auto (1977),1977.0,True,57
1895,5470,The Importance of Being Earnest (1952),1952.0,True,696
1896,5478,Eight Legged Freaks (2002),2002.0,True,1403
1897,5480,Stuart Little 2 (2002),2002.0,True,834
1898,5481,Austin Powers in Goldmember (2002),2002.0,True,8415
1899,5482,"Country Bears, The (2002)",2002.0,True,190
1900,5484,Happy Times (Xingfu shiguang) (2000),2000.0,True,95
1901,5485,Tadpole (2002),2002.0,True,492
1902,5486,Who Is Cletis Tout? (2001),2001.0,True,129
1903,5487,Harry and Walter Go to New York (1976),1976.0,True,30
1904,5490,The Big Bus (1976),1976.0,True,95
1905,5493,In Like Flint (1967),1967.0,True,356
1906,5495,Modesty Blaise (1966),1966.0,True,71
1907,5497,Our Man Flint (1965),1965.0,True,451
1908,5500,Top Secret! (1984),1984.0,True,2549
1909,5501,"Master of Disguise, The (2002)",2002.0,True,717
1910,5503,"Last Kiss, The (Ultimo bacio, L') (2001)",2001.0,True,137
1911,5505,"Good Girl, The (2002)",2002.0,True,2324
1912,5508,24 Hour Party People (2002),2002.0,True,1411
1913,5510,"Château, The (2001)",2001.0,True,37
1914,5512,Secret Ballot (Raye makhfi) (2001),2001.0,True,56
1915,5513,Martin Lawrence Live: Runteldat (2002),2002.0,True,124
1916,5523,"Adventures of Pluto Nash, The (2002)",2002.0,True,681
1917,5525,Mostly Martha (Bella Martha) (2001),2001.0,True,627
1918,5529,Serving Sara (2002),2002.0,True,436
1919,5530,Simone (S1m0ne) (2002),2002.0,True,1301
1920,5532,Amy's O (a.k.a. Amy's Orgasm) (2001),2001.0,True,130
1921,5541,Hot Shots! (1991),1991.0,True,2809
1922,5548,Down and Out in Beverly Hills (1986),1986.0,True,900
1923,5553,Stakeout (1987),1987.0,True,996
1924,5557,Slap Her... She's French (a.k.a. She Gets What She Wants) (2002),2002.0,True,69
1925,5560,À nous la liberté (Freedom for Us) (1931),1931.0,True,172
1926,5566,Heartbreak Hospital (2002),2002.0,True,7
1927,5568,Johnny Dangerously (1984),1984.0,True,647
1928,5572,Barbershop (2002),2002.0,True,1580
1929,5573,Stealing Harvard (2002),2002.0,True,498
1930,5577,Igby Goes Down (2002),2002.0,True,2478
1931,5581,Betsy's Wedding (1990),1990.0,True,219
1932,5582,Captain Ron (1992),1992.0,True,681
1933,5584,Ernest Goes to Jail (1990),1990.0,True,503
1934,5585,Ernest Scared Stupid (1991),1991.0,True,477
1935,5589,Indian Summer (1993),1993.0,True,314
1936,5591,Monkey Trouble (1994),1994.0,True,135
1937,5592,Monster in the Closet (1986),1986.0,True,44
1938,5596,Spaced Invaders (1990),1990.0,True,226
1939,5597,Suburban Commando (1991),1991.0,True,294
1940,5598,Surf Ninjas (1993),1993.0,True,199
1941,5602,"Ladykillers, The (1955)",1955.0,True,1050
1942,5603,"Lavender Hill Mob, The (1951)",1951.0,True,668
1943,5604,"Man in the White Suit, The (1951)",1951.0,True,427
1944,5607,"Son of the Bride (Hijo de la novia, El) (2001)",2001.0,True,296
1945,5610,"Banger Sisters, The (2002)",2002.0,True,728
1946,5613,8 Women (2002),2002.0,True,837
1947,5616,"Mesmerist, The (2002)",2002.0,True,6
1948,5617,Secretary (2002),2002.0,True,4273
1949,5620,Sweet Home Alabama (2002),2002.0,True,3282
1950,5621,"Tuxedo, The (2002)",2002.0,True,1529
1951,5622,Charly (2002),2002.0,True,48
1952,5624,Just a Kiss (2002),2002.0,True,36
1953,5628,Wasabi (2001),2001.0,True,579
1954,5636,Welcome to Collinwood (2002),2002.0,True,264
1955,5647,Ernest Goes to Africa (1997),1997.0,True,223
1956,5648,Ernest in the Army (1998),1998.0,True,255
1957,5650,Strange Brew (1983),1983.0,True,1589
1958,5651,"Incredible Mr. Limpet, The (1964)",1964.0,True,429
1959,5657,Flashback (1990),1990.0,True,151
1960,5658,Hanky Panky (1982),1982.0,True,44
1961,5662,"Wrong Guy, The (1997)",1997.0,True,108
1962,5665,Knockaround Guys (2002),2002.0,True,487
1963,5666,"Rules of Attraction, The (2002)",2002.0,True,1278
1964,5670,Comedian (2002),2002.0,True,604
1965,5673,Punch-Drunk Love (2002),2002.0,True,5419
1966,5675,Swept Away (2002),2002.0,True,246
1967,5678,Formula 51 (2001),2001.0,True,563
1968,5685,Real Women Have Curves (2002),2002.0,True,737
1969,5693,Saturday Night Fever (1977),1977.0,True,2703
1970,5694,Staying Alive (1983),1983.0,True,451
1971,5701,Up the Academy (1980),1980.0,True,51
1972,5703,Wholly Moses (1980),1980.0,True,76
1973,5706,"...All the Marbles (California Dolls, The) (1981)",1981.0,True,55
1974,5708,All Night Long (1981),1981.0,True,34
1975,5710,Banana Joe (1981),1981.0,True,71
1976,5714,Buddy Buddy (1981),1981.0,True,43
1977,5718,Carbon Copy (1981),1981.0,True,67
1978,5719,Charlie Chan and the Curse of the Dragon Queen (1981),1981.0,True,29
1979,5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",1981.0,True,32
1980,5722,"Goat, The (a.k.a. Knock On Wood) (Chèvre, La) (1981)",1981.0,True,74
1981,5723,Continental Divide (1981),1981.0,True,232
1982,5724,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",1981.0,True,32
1983,5742,First Monday in October (1981),1981.0,True,71
1984,5745,"Four Seasons, The (1981)",1981.0,True,246
1985,5750,Going Ape! (1981),1981.0,True,18
1986,5752,Gregory's Girl (1981),1981.0,True,461
1987,5753,Who Pulled the Plug? (Göta kanal eller Vem drog ur proppen?) (1981),1981.0,True,47
1988,5756,Heartbeeps (1981),1981.0,True,46
1989,5759,"Ladies and Gentlemen, the Fabulous Stains (a.k.a. All Washed Up) (1981)",1981.0,True,40
1990,5765,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",1981.0,True,349
1991,5767,Teddy Bear (Mis) (1981),1981.0,True,76
1992,5768,Modern Problems (1981),1981.0,True,157
1993,5769,Modern Romance (1981),1981.0,True,133
1994,5773,Neighbors (1981),1981.0,True,214
1995,5776,Only When I Laugh (1981),1981.0,True,27
1996,5780,Polyester (1981),1981.0,True,360
1997,5781,Private Lessons (1981),1981.0,True,64
1998,5785,Jackass: The Movie (2002),2002.0,True,2953
1999,5789,All the Queen's Men (2001),2001.0,True,48
2000,5792,Roger Dodger (2002),2002.0,True,907
2001,5796,Casino Royale (1967),1967.0,True,788
2002,5798,Escanaba in da Moonlight (2001),2001.0,True,48
2003,5800,How to Murder Your Wife (1965),1965.0,True,151
2004,5801,"Russians Are Coming, the Russians Are Coming, The (1966)",1966.0,True,509
2005,5802,"World of Henry Orient, The (1964)",1964.0,True,164
2006,5803,I Spy (2002),2002.0,True,1046
2007,5804,"Santa Clause 2, The (2002)",2002.0,True,935
2008,5807,Love In the Time of Money (2002),2002.0,True,22
2009,5813,"God is Great, I'm Not (Dieu est grand, je suis toute petite) (2001)",2001.0,True,55
2010,5822,Mutant Action (Acción Mutante) (1993),1993.0,True,62
2011,5829,Men with Brooms (2002),2002.0,True,218
2012,5836,Houseboat (1958),1958.0,True,269
2013,5837,Legion of the Dead (2001),2001.0,True,21
2014,5840,"My Mother's Castle (Château de ma mère, Le) (1990)",1990.0,True,347
2015,5842,Too Beautiful for You (Trop belle pour toi) (1989),1989.0,True,74
2016,5849,I'm Starting From Three (Ricomincio da Tre) (1981),1981.0,True,12
2017,5852,Saturday the 14th (1981),1981.0,True,155
2018,5855,Shock Treatment (1981),1981.0,True,96
2019,5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",1981.0,True,38
2020,5857,So Fine (1981),1981.0,True,52
2021,5858,"Soupe aux Choux, La (1981)",1981.0,True,58
2022,5862,Student Bodies (1981),1981.0,True,91
2023,5863,Take This Job and Shove It (1981),1981.0,True,67
2024,5866,They All Laughed (1981),1981.0,True,31
2025,5871,Better Housekeeping (a.k.a. Good Housekeeping) (2000),2000.0,True,6
2026,5874,Friday After Next (2002),2002.0,True,392
2027,5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),2002.0,True,660
2028,5884,Chopper Chicks in Zombietown (1989),1989.0,True,69
2029,5885,"What to Do in Case of Fire (Was tun, wenn's brennt?) (2002)",2002.0,True,72
2030,5887,Another You (1991),1991.0,True,46
2031,5890,Elling (2001),2001.0,True,758
2032,5896,New Waterford Girl (1999),1999.0,True,188
2033,5900,Analyze That (2002),2002.0,True,1768
2034,5902,Adaptation (2002),2002.0,True,9383
2035,5909,Visitor Q (Bizita Q) (2001),2001.0,True,317
2036,5912,Hit the Bank (Vabank) (1981),1981.0,True,42
2037,5913,Warning for the Joensson Gang (Varning för Jönssonligan) (1981),1981.0,True,50
2038,5920,"Ace of Aces (a.k.a. Super Ace, The) (As des as, L') (1982)",1982.0,True,18
2039,5923,Author! Author! (1982),1982.0,True,149
2040,5926,Best Friends (1982),1982.0,True,69
2041,5927,"Best Little Whorehouse in Texas, The (1982)",1982.0,True,523
2042,5929,"Party 2, The (Boum 2, La) (1982)",1982.0,True,40
2043,5931,Britannia Hospital (1982),1982.0,True,42
2044,5938,Deathtrap (1982),1982.0,True,568
2045,5940,Eating Raoul (1982),1982.0,True,421
2046,5941,Drumline (2002),2002.0,True,1028
2047,5942,"Hot Chick, The (2002)",2002.0,True,1014
2048,5943,Maid in Manhattan (2002),2002.0,True,2011
2049,5945,About Schmidt (2002),2002.0,True,5438
2050,5950,"Jimmy Show, The (2002)",2002.0,True,7
2051,5957,Two Weeks Notice (2002),2002.0,True,2436
2052,5958,"Wild Thornberrys Movie, The (2002)",2002.0,True,299
2053,5964,Company Business (1991),1991.0,True,47
2054,5968,Miami Blues (1990),1990.0,True,306
2055,5969,My Girl 2 (1994),1994.0,True,658
2056,5970,My Girl (1991),1991.0,True,1742
2057,5972,"Road to Hong Kong, The (1962)",1962.0,True,50
2058,5977,Where's Poppa? (1970),1970.0,True,95
2059,5987,"Love, Honour and Obey (2000)",2000.0,True,66
2060,5990,Pinocchio (2002),2002.0,True,219
2061,5991,Chicago (2002),2002.0,True,8485
2062,5997,Champagne for Caesar (1950),1950.0,True,32
2063,6001,"King of Comedy, The (1983)",1983.0,True,1707
2064,6003,Confessions of a Dangerous Mind (2002),2002.0,True,3037
2065,6005,Blue Collar Comedy Tour: The Movie (2003),2003.0,True,591
2066,6006,Just Married (2003),2003.0,True,1254
2067,6007,P.S. Your Cat is Dead (2002),2002.0,True,13
2068,6010,Double Whammy (2001),2001.0,True,85
2069,6012,"Guy Thing, A (2003)",2003.0,True,418
2070,6013,Kangaroo Jack (2003),2003.0,True,687
2071,6014,National Security (2003),2003.0,True,609
2072,6015,Big Shot's Funeral (Da Wan) (2001),2001.0,True,28
2073,6017,Divine Intervention (Yadon ilaheyya) (2002),2002.0,True,86
2074,6020,Alice Adams (1935),1935.0,True,102
2075,6023,Band of Outsiders (Bande à part) (1964),1964.0,True,495
2076,6024,Breaking Up (1997),1997.0,True,61
2077,6025,CB4 - The Movie (1993),1993.0,True,260
2078,6029,Fun in Acapulco (1963),1963.0,True,48
2079,6030,Girls! Girls! Girls! (1962),1962.0,True,67
2080,6032,"Little Romance, A (1979)",1979.0,True,225
2081,6033,Mystery Date (1991),1991.0,True,69
2082,6034,"Paradise, Hawaiian Style (1966)",1966.0,True,19
2083,6036,Secret Admirer (1985),1985.0,True,107
2084,6037,Summer Lovers (1982),1982.0,True,110
2085,6038,Tune in Tomorrow... (1990),1990.0,True,64
2086,6039,"Woman in Red, The (1984)",1984.0,True,419
2087,6050,Gus (1976),1976.0,True,60
2088,6052,"Horse in the Gray Flannel Suit, The (1968)",1968.0,True,18
2089,6056,Chaos (2001),2001.0,True,89
2090,6060,"Guru, The (2002)",2002.0,True,509
2091,6065,I'm All Right Jack (1959),1959.0,True,98
2092,6067,Ordinary Decent Criminal (2000),2000.0,True,207
2093,6069,"Big Time Operators (Smallest Show on Earth, The) (1957)",1957.0,True,15
2094,6071,Two-Way Stretch (1960),1960.0,True,18
2095,6081,"Never Play Clever Again (Gendarme et les gendarmettes, Le) (1982)",1982.0,True,31
2096,6084,Honkytonk Man (1982),1982.0,True,94
2097,6085,Neil Young: Human Highway (1982),1982.0,True,8
2098,6087,If You Could See What I Hear (1982),1982.0,True,49
2099,6088,Jekyll & Hyde... Together Again (1982),1982.0,True,37
2100,6089,"J. Gang Meets Dynamite Harry, The (Jönssonligan & DynamitHarry) (1982)",1982.0,True,30
2101,6090,Kiss Me Goodbye (1982),1982.0,True,45
2102,6091,Labyrinth of Passion (Laberinto de Pasiones) (1982),1982.0,True,56
2103,6092,"Last American Virgin, The (1982)",1982.0,True,142
2104,6094,Liquid Sky (1982),1982.0,True,199
2105,6098,"Marathon Family, The (Maratonci Trce Pocasni Krug) (1982)",1982.0,True,12
2106,6100,"Midsummer Night's Sex Comedy, A (1982)",1982.0,True,431
2107,6102,"Missionary, The (1982)",1982.0,True,96
2108,6104,Monty Python Live at the Hollywood Bowl (1982),1982.0,True,2446
2109,6110,Pandemonium (1982),1982.0,True,19
2110,6112,Partners (1982),1982.0,True,15
2111,6116,"Pirate Movie, The (1982)",1982.0,True,158
2112,6117,Privates on Parade (1982),1982.0,True,17
2113,6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),1982.0,True,85
2114,6122,Richard Pryor Live on the Sunset Strip (1982),1982.0,True,556
2115,6124,Savannah Smiles (1982),1982.0,True,140
2116,6125,"Secret Policeman's Other Ball, The (1982)",1982.0,True,298
2117,6128,Six Pack (1982),1982.0,True,76
2118,6131,Some Kind of Hero (1982),1982.0,True,41
2119,6134,Starstruck (1982),1982.0,True,74
2120,6139,Tempest (1982),1982.0,True,55
2121,6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),1982.0,True,149
2122,6143,Trail of the Pink Panther (1982),1982.0,True,315
2123,6153,Zapped! (1982),1982.0,True,280
2124,6154,Deliver Us from Eva (2003),2003.0,True,119
2125,6155,How to Lose a Guy in 10 Days (2003),2003.0,True,3546
2126,6156,Shanghai Knights (2003),2003.0,True,2561
2127,6166,Dennis the Menace (1993),1993.0,True,1153
2128,6167,Stand-In (1937),1937.0,True,12
2129,6171,Cesar & Rosalie (César et Rosalie) (1972),1972.0,True,10
2130,6172,"Countess from Hong Kong, A (1967)",1967.0,True,32
2131,6182,"Thrill of It All, The (1963)",1963.0,True,83
2132,6183,Pillow Talk (1959),1959.0,True,802
2133,6188,Old School (2003),2003.0,True,5488
2134,6190,"Lawless Heart, The (2003)",2003.0,True,83
2135,6191,"Navigators, The (2001)",2001.0,True,26
2136,6193,Poolhall Junkies (2002),2002.0,True,326
2137,6199,Edie & Pen (1996),1996.0,True,10
2138,6200,Insignificance (1985),1985.0,True,73
2139,6202,Late Marriage (Hatuna Meuheret) (2001),2001.0,True,129
2140,6203,Life Stinks (1991),1991.0,True,181
2141,6204,"Meteor Man, The (1993)",1993.0,True,204
2142,6205,Mr. North (1988),1988.0,True,43
2143,6209,Trouble Bound (1993),1993.0,True,4
2144,6210,Volcano High (Whasango) (2001),2001.0,True,98
2145,6212,Bringing Down the House (2003),2003.0,True,1079
2146,6218,Bend It Like Beckham (2002),2002.0,True,7308
2147,6221,Gaudi Afternoon (2001),2001.0,True,58
2148,6223,Spun (2001),2001.0,True,649
2149,6228,"Talk of the Town, The (1942)",1942.0,True,218
2150,6233,Born Yesterday (1993),1993.0,True,215
2151,6238,Green Card (1990),1990.0,True,1260
2152,6241,Pauline at the Beach (Pauline à la Plage) (1983),1983.0,True,154
2153,6245,Sweet Charity (1969),1969.0,True,162
2154,6249,Boat Trip (2003),2003.0,True,341
2155,6252,"View from the Top, A (2003)",2003.0,True,544
2156,6253,Down and Out with the Dolls (2001),2001.0,True,2
2157,6254,"Awful Truth, The (1937)",1937.0,True,590
2158,6262,Unknown Pleasures (Ren xiao yao) (2002),2002.0,True,31
2159,6265,Head of State (2003),2003.0,True,474
2160,6266,What a Girl Wants (2003),2003.0,True,902
2161,6268,Raising Victor Vargas (2002),2002.0,True,452
2162,6271,Day for Night (La Nuit Américaine) (1973),1973.0,True,493
2163,6284,DysFunktional Family (2003),2003.0,True,39
2164,6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",2002.0,True,1274
2165,6287,Anger Management (2003),2003.0,True,4157
2166,6295,Chasing Papi (a.k.a. Papi Chulo) (2003),2003.0,True,75
2167,6296,"Mighty Wind, A (2003)",2003.0,True,3058
2168,6297,Holes (2003),2003.0,True,2354
2169,6298,Malibu's Most Wanted (2003),2003.0,True,401
2170,6300,Flickering Lights (Blinkende lygter) (2000),2000.0,True,275
2171,6304,Brainscan (1994),1994.0,True,153
2172,6308,Legal Eagles (1986),1986.0,True,468
2173,6309,Married to It (1991),1991.0,True,21
2174,6310,Memories of Me (1988),1988.0,True,28
2175,6312,"Private Function, A (1984)",1984.0,True,78
2176,6313,Sibling Rivalry (1990),1990.0,True,77
2177,6314,Undercover Blues (1993),1993.0,True,190
2178,6315,Wildcats (1986),1986.0,True,367
2179,6316,"Wiz, The (1978)",1978.0,True,502
2180,6317,Cartouche (1962),1962.0,True,17
2181,6318,"Marrying Man, The (Too Hot to Handle) (1991)",1991.0,True,132
2182,6319,"My Father the Hero (Mon père, ce héros.) (1991)",1991.0,True,281
2183,6320,Scenes from a Mall (1991),1991.0,True,195
2184,6324,It Runs in the Family (2003),2003.0,True,89
2185,6332,"Lizzie McGuire Movie, The (2003)",2003.0,True,517
2186,6338,Daddy Day Care (2003),2003.0,True,968
2187,6339,"Man on the Train (Homme du train, L') (2002)",2002.0,True,427
2188,6342,"Trip, The (2002)",2002.0,True,48
2189,6344,101 Reykjavik (101 Reykjavík) (2000),2000.0,True,452
2190,6345,"Chorus Line, A (1985)",1985.0,True,483
2191,6353,Roadie (1980),1980.0,True,26
2192,6357,High Society (1956),1956.0,True,450
2193,6358,Kiss Me Kate (1953),1953.0,True,339
2194,6367,Down with Love (2003),2003.0,True,1693
2195,6369,Friends and Family (2001),2001.0,True,24
2196,6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",2002.0,True,1126
2197,6373,Bruce Almighty (2003),2003.0,True,9159
2198,6374,"In-Laws, The (2003)",2003.0,True,447
2199,6376,Respiro (2002),2002.0,True,77
2200,6377,Finding Nemo (2003),2003.0,True,23569
2201,6387,Once a Thief (Zong heng si hai) (1991),1991.0,True,230
2202,6391,Snowball Express (1972),1972.0,True,50
2203,6397,"Bizarre, Bizarre (Drôle de drame ou L'étrange aventure de Docteur Molyneux) (1937)",1937.0,True,13
2204,6402,Siam Sunset (1999),1999.0,True,21
2205,6404,"White Sheik, The (Sceicco bianco, Lo) (1952)",1952.0,True,85
2206,6407,"Walk, Don't Run (1966)",1966.0,True,72
2207,6408,Animals are Beautiful People (1974),1974.0,True,63
2208,6410,Car Wash (1976),1976.0,True,218
2209,6411,Come September (1961),1961.0,True,29
2210,6412,Destry Rides Again (1939),1939.0,True,320
2211,6413,"Electric Horseman, The (1979)",1979.0,True,313
2212,6415,Intervista (1987),1987.0,True,36
2213,6423,Straight Talk (1992),1992.0,True,142
2214,6424,Oscar (1991),1991.0,True,380
2215,6425,"6th Man, The (Sixth Man, The) (1997)",1997.0,True,361
2216,6428,Two Mules for Sister Sara (1970),1970.0,True,666
2217,6432,"Courtship of Eddie's Father, The (1963)",1963.0,True,75
2218,6442,Belle époque (1992),1992.0,True,437
2219,6451,"Hot Rock, The (1972)",1972.0,True,114
2220,6455,North to Alaska (1960),1960.0,True,130
2221,6464,Good Burger (1997),1997.0,True,445
2222,6475,Opportunity Knocks (1990),1990.0,True,164
2223,6478,"Life and Times of Judge Roy Bean, The (1972)",1972.0,True,257
2224,6479,"Spirit of '76, The (1990)",1990.0,True,39
2225,6480,Thoroughly Modern Millie (1967),1967.0,True,250
2226,6481,Where the Heart Is (1990),1990.0,True,200
2227,6482,Dumb and Dumberer: When Harry Met Lloyd (2003),2003.0,True,1428
2228,6485,Rugrats Go Wild! (2003),2003.0,True,275
2229,6486,"Hard Word, The (2002)",2002.0,True,89
2230,6488,Jet Lag (Décalage horaire) (2002),2002.0,True,145
2231,6489,"Loco Love (Mi Casa, Su Casa) (2002)",2002.0,True,6
2232,6493,Alex and Emma (2003),2003.0,True,587
2233,6501,Strange Planet (1999),1999.0,True,3
2234,6503,Charlie's Angels: Full Throttle (2003),2003.0,True,4112
2235,6505,Ed and His Dead Mother (1993),1993.0,True,69
2236,6507,Just a Little Harmless Sex (1999),1999.0,True,12
2237,6513,Made for Each Other (1939),1939.0,True,66
2238,6519,Fun with Dick and Jane (1977),1977.0,True,191
2239,6521,"Main Event, The (1979)",1979.0,True,114
2240,6522,Man's Favorite Sport? (1964),1964.0,True,67
2241,6523,Mr. Baseball (1992),1992.0,True,336
2242,6524,Never on Sunday (Pote tin Kyriaki) (1960),1960.0,True,134
2243,6528,Start the Revolution Without Me (1970),1970.0,True,120
2244,6529,Strange Bedfellows (1965),1965.0,True,15
2245,6532,Up the Sandbox (1972),1972.0,True,32
2246,6533,"What's Up, Doc? (1972)",1972.0,True,630
2247,6535,"Legally Blonde 2: Red, White & Blonde (2003)",2003.0,True,2021
2248,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),2003.0,True,25257
2249,6542,"Cuckoo, The (Kukushka) (2002)",2002.0,True,455
2250,6544,"Housekeeper, The (femme de ménage, Une) (2002)",2002.0,True,79
2251,6546,Km. 0 - Kilometer Zero (Kilómetro cero) (2000),2000.0,True,31
2252,6548,Bad Boys II (2003),2003.0,True,2891
2253,6549,How to Deal (2003),2003.0,True,250
2254,6550,Johnny English (2003),2003.0,True,1869
2255,6551,"Anarchist Cookbook, The (2002)",2002.0,True,56
2256,6554,Garage Days (2002),2002.0,True,95
2257,6557,Born to Be Wild (1995),1995.0,True,61
2258,6558,Curly Sue (1991),1991.0,True,555
2259,6559,Little Giants (1994),1994.0,True,403
2260,6560,Loose Cannons (1990),1990.0,True,89
2261,6561,"Mouse That Roared, The (1959)",1959.0,True,532
2262,6562,Spencer's Mountain (1963),1963.0,True,103
2263,6563,Masked & Anonymous (2003),2003.0,True,76
2264,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),2003.0,True,2820
2265,6567,Buffalo Soldiers (2001),2001.0,True,660
2266,6568,Camp (2003),2003.0,True,267
2267,6569,Hotel (2001),2001.0,True,47
2268,6570,"Lucía, Lucía (Hija del caníbal, La) (2003)",2003.0,True,35
2269,6572,Scorched (2003),2003.0,True,69
2270,6573,Avanti! (1972),1972.0,True,112
2271,6578,"Kiss Me, Stupid (1964)",1964.0,True,58
2272,6579,"One, Two, Three (1961)",1961.0,True,358
2273,6580,Possible Loves (Amores Possíveis) (2000),2000.0,True,12
2274,6581,"Private Life of Sherlock Holmes, The (1970)",1970.0,True,248
2275,6582,Remo Williams: The Adventure Begins (1985),1985.0,True,516
2276,6584,"What's Up, Tiger Lily? (1966)",1966.0,True,498
2277,6586,American Wedding (American Pie 3) (2003),2003.0,True,2395
2278,6587,Gigli (2003),2003.0,True,701
2279,6589,Boys Life 4: Four Play (2003),2003.0,True,6
2280,6590,I'll Be There (2003),2003.0,True,12
2281,6593,Freaky Friday (2003),2003.0,True,2514
2282,6596,"Divorce, Le (2003)",2003.0,True,422
2283,6600,...And God Spoke (1993),1993.0,True,52
2284,6601,Big Trouble (1986),1986.0,True,82
2285,6602,Brain Damage (1988),1988.0,True,111
2286,6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),1966.0,True,34
2287,6608,Sex & the Other Man (1996),1996.0,True,10
2288,6614,I Love You to Death (1990),1990.0,True,370
2289,6616,Grind (2003),2003.0,True,101
2290,6618,Shaolin Soccer (Siu lam juk kau) (2001),2001.0,True,2365
2291,6619,Uptown Girls (2003),2003.0,True,558
2292,6620,American Splendor (2003),2003.0,True,3678
2293,6623,Passionada (2002),2002.0,True,42
2294,6625,Camp Nowhere (1994),1994.0,True,225
2295,6626,"Cemetery Club, The (1993)",1993.0,True,40
2296,6627,Changing Habits (1997),1997.0,True,17
2297,6628,Hot Dog... The Movie (1984),1984.0,True,139
2298,6636,"Sure Thing, The (1985)",1985.0,True,893
2299,6638,Valley Girl (1983),1983.0,True,417
2300,6650,Kind Hearts and Coronets (1949),1949.0,True,871
2301,6658,10 (1979),1979.0,True,761
2302,6659,Tremors (1990),1990.0,True,3201
2303,6662,"Pink Panther, The (1963)",1963.0,True,2524
2304,6663,"Pink Panther Strikes Again, The (1976)",1976.0,True,1349
2305,6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",1972.0,True,896
